   4.1986051387137373e+01   4.2117080790945700e+01
   4.2117080790945700e+01   4.2316725146686345e+01
   4.2316725146686345e+01   4.2632861883280349e+01
   4.2632861883280349e+01   4.3290503827440837e+01
   4.3290503827440837e+01   4.5247501878824238e+01
   4.5247501878824238e+01   2.5358220916303211e+00
   2.5358220916303211e+00   1.5638711836189586e+01
   1.5638711836189586e+01   1.5157340650762347e+01
   1.5157340650762347e+01   8.7057459675493885e+00
   8.7057459675493885e+00   4.0020871944725826e+01
   4.0020871944725826e+01   4.0730170282530835e+01
   4.0730170282530835e+01   4.0996530329407506e+01
   4.0996530329407506e+01   4.1154124840842456e+01
   4.1154124840842456e+01   4.1253353450318230e+01
   4.1253353450318230e+01   4.1334456791707851e+01
   4.1334456791707851e+01   4.1402957149482951e+01
   4.1402957149482951e+01   4.1460852848691282e+01
   4.1460852848691282e+01   4.1514118350396188e+01
   4.1514118350396188e+01   4.1566577089226811e+01
   4.1566577089226811e+01   4.1610459581514903e+01
   4.1610459581514903e+01   4.1665964353724220e+01
   4.1665964353724220e+01   4.1722211773937111e+01
   4.1722211773937111e+01   4.1777131397803039e+01
   4.1777131397803039e+01   4.1853931801793607e+01
   4.1853931801793607e+01   4.1941554985623547e+01
   4.1941554985623547e+01   4.2052410616068173e+01
   4.2052410616068173e+01   4.2214760664321858e+01
   4.2214760664321858e+01   4.2457659710354804e+01
   4.2457659710354804e+01   4.2911131980306585e+01
   4.2911131980306585e+01   4.4002041802018802e+01
   4.4002041802018802e+01   4.9126278181987729e+01
   4.9126278181987729e+01   5.5942736262608015e+01
   5.5942736262608015e+01   3.0114986239326960e+01
   3.0114986239326960e+01   2.2408584872565246e+01
   2.2408584872565246e+01   4.8100281542366176e+01
   4.8100281542366176e+01   7.5956869791004351e+01
   7.5956869791004351e+01   1.7976700447134778e+01
   1.7976700447134778e+01   1.5818628610823449e+01
   1.5818628610823449e+01   1.0527486542903402e+01
   1.0527486542903402e+01   4.2453295891593406e+01
   4.2453295891593406e+01   4.2905597922103162e+01
   4.2905597922103162e+01   4.3986059795969773e+01
   4.3986059795969773e+01   4.9005357317293615e+01
   4.9005357317293615e+01   5.7019697583250554e+01
   5.7019697583250554e+01   2.7526443439036367e+01
   2.7526443439036367e+01   4.6697859305754641e+01
   4.6697859305754641e+01   1.1026705351473570e+01
   1.1026705351473570e+01   5.0354401296529048e+01
   5.0354401296529048e+01   4.8217456433556904e+01
   4.8217456433556904e+01   6.9768467804191729e+01
   6.9768467804191729e+01   3.9511730737168683e+01
   3.9511730737168683e+01   4.0620276348920690e+01
   4.0620276348920690e+01   4.0947808836510546e+01
   4.0947808836510546e+01   4.1114924017301504e+01
   4.1114924017301504e+01   4.1232991663598064e+01
   4.1232991663598064e+01   4.1318419685309934e+01
   4.1318419685309934e+01   4.1391094974178657e+01
   4.1391094974178657e+01   4.1446470740612000e+01
   4.1446470740612000e+01   4.1500446051790981e+01
   4.1500446051790981e+01   4.1553535158558233e+01
   4.1553535158558233e+01   4.1598097469914670e+01
   4.1598097469914670e+01   4.1653897506336456e+01
   4.1653897506336456e+01   4.1707981409610099e+01
   4.1707981409610099e+01   4.1768249902433070e+01
   4.1768249902433070e+01   4.1831155336008138e+01
   4.1831155336008138e+01   4.1912529542375658e+01
   4.1912529542375658e+01   4.2020110098020560e+01
   4.2020110098020560e+01   4.2165744444670615e+01
   4.2165744444670615e+01   4.2383993271744082e+01
   4.2383993271744082e+01   4.2774429964840920e+01
   4.2774429964840920e+01   4.3614171213822310e+01
   4.3614171213822310e+01   4.6715962349049555e+01
   4.6715962349049555e+01   1.1353007654985889e+01
   1.1353007654985889e+01   5.4476767343583333e+01
   5.4476767343583333e+01   3.3891383500726320e+01
   3.3891383500726320e+01   4.6151231745374901e+01
   4.6151231745374901e+01   7.7532232724620940e+00
   7.7532232724620940e+00   4.0429064534277970e+01
   4.0429064534277970e+01   4.0860016405420950e+01
   4.0860016405420950e+01   4.1068132516500476e+01
   4.1068132516500476e+01   4.1194733527510557e+01
   4.1194733527510557e+01   4.1288650276805640e+01
   4.1288650276805640e+01   4.1363010745206914e+01
   4.1363010745206914e+01   4.1428583919842730e+01
   4.1428583919842730e+01   4.1482472538144151e+01
   4.1482472538144151e+01   4.1535654681782461e+01
   4.1535654681782461e+01   4.1588012148234014e+01
   4.1588012148234014e+01   4.1631720743931488e+01
   4.1631720743931488e+01   4.1683922751530638e+01
   4.1683922751530638e+01   4.1741049207222282e+01
   4.1741049207222282e+01   4.1808625758521949e+01
   4.1808625758521949e+01   4.1882851681850632e+01
   4.1882851681850632e+01   4.1980514641782747e+01
   4.1980514641782747e+01   4.2109994513755154e+01
